"region","scenario","fuel","year","Primary_Energy"
"China","Reference_CI_GFDL","biomass","2025",3.7688404
"China","Reference_CI_GFDL","biomass","2030",4.58028767
"China","Reference_CI_GFDL","biomass","2035",6.12408516
"China","Reference_CI_GFDL","biomass","2040",7.82058358
"China","Reference_CI_GFDL","biomass","2045",9.24049953
"China","Reference_CI_GFDL","biomass","2050",10.47014275
"China","Reference_CI_GFDL","biomass","2055",11.13297625
"China","Reference_CI_GFDL","biomass","2060",11.39281024
"China","Reference_CI_GFDL","biomass","2065",11.429975569
"China","Reference_CI_GFDL","biomass","2070",11.136783874
"China","Reference_CI_GFDL","biomass","2075",10.894044337
"China","Reference_CI_GFDL","biomass","2080",10.736235067
"China","Reference_CI_GFDL","biomass","2085",10.75375608
"China","Reference_CI_GFDL","biomass","2090",11.00828711
"China","Reference_CI_GFDL","biomass","2095",11.55000722
"China","Reference_CI_GFDL","biomass","2100",12.623934732
"China","Reference_CI_GFDL","biomass_traditional","1990",8.3941
"China","Reference_CI_GFDL","biomass_traditional","2005",6.78429
"China","Reference_CI_GFDL","biomass_traditional","2010",4.68404
"China","Reference_CI_GFDL","biomass_traditional","2015",3.38022
"China","Reference_CI_GFDL","biomass_traditional","2020",2.92374
"China","Reference_CI_GFDL","biomass_traditional","2025",2.36035
"China","Reference_CI_GFDL","biomass_traditional","2030",1.876505
"China","Reference_CI_GFDL","biomass_traditional","2035",1.730109
"China","Reference_CI_GFDL","biomass_traditional","2040",1.608315
"China","Reference_CI_GFDL","biomass_traditional","2045",1.472034
"China","Reference_CI_GFDL","biomass_traditional","2050",1.3383
"China","Reference_CI_GFDL","biomass_traditional","2055",1.203971
"China","Reference_CI_GFDL","biomass_traditional","2060",1.070325
"China","Reference_CI_GFDL","biomass_traditional","2065",0.944384
"China","Reference_CI_GFDL","biomass_traditional","2070",0.833827
"China","Reference_CI_GFDL","biomass_traditional","2075",0.732406
"China","Reference_CI_GFDL","biomass_traditional","2080",0.637487
"China","Reference_CI_GFDL","biomass_traditional","2085",0.560638
"China","Reference_CI_GFDL","biomass_traditional","2090",0.497348
"China","Reference_CI_GFDL","biomass_traditional","2095",0.452833
"China","Reference_CI_GFDL","biomass_traditional","2100",0.4219986
"China","Reference_CI_GFDL","coal","1990",21.0223
"China","Reference_CI_GFDL","coal","2005",58.16152
"China","Reference_CI_GFDL","coal","2010",81.8696
"China","Reference_CI_GFDL","coal","2015",92.9578
"China","Reference_CI_GFDL","coal","2020",101.9132
"China","Reference_CI_GFDL","coal","2025",108.3112
"China","Reference_CI_GFDL","coal","2030",109.1876
"China","Reference_CI_GFDL","coal","2035",102.7413
"China","Reference_CI_GFDL","coal","2040",94.7521
"China","Reference_CI_GFDL","coal","2045",84.9499
"China","Reference_CI_GFDL","coal","2050",74.8746
"China","Reference_CI_GFDL","coal","2055",64.6584
"China","Reference_CI_GFDL","coal","2060",55.6439
"China","Reference_CI_GFDL","coal","2065",48.1783
"China","Reference_CI_GFDL","coal","2070",41.9063
"China","Reference_CI_GFDL","coal","2075",36.8797
"China","Reference_CI_GFDL","coal","2080",33.0005
"China","Reference_CI_GFDL","coal","2085",29.5767
"China","Reference_CI_GFDL","coal","2090",25.9308
"China","Reference_CI_GFDL","coal","2095",23.10092
"China","Reference_CI_GFDL","coal","2100",21.30656
"China","Reference_CI_GFDL","geothermal","1990",0.00068556980058644
"China","Reference_CI_GFDL","geothermal","2005",0.00135877849184853
"China","Reference_CI_GFDL","geothermal","2010",0.00131811581712446
"China","Reference_CI_GFDL","geothermal","2015",0.00126370183634494
"China","Reference_CI_GFDL","geothermal","2020",0.180637272518182
"China","Reference_CI_GFDL","geothermal","2025",0.300560325555128
"China","Reference_CI_GFDL","geothermal","2030",0.294186615050158
"China","Reference_CI_GFDL","geothermal","2035",0.288513494985697
"China","Reference_CI_GFDL","geothermal","2040",0.283218352068132
"China","Reference_CI_GFDL","geothermal","2045",0.276917913261596
"China","Reference_CI_GFDL","geothermal","2050",0.270589358995706
"China","Reference_CI_GFDL","geothermal","2055",0.263668508978162
"China","Reference_CI_GFDL","geothermal","2060",0.257326728109693
"China","Reference_CI_GFDL","geothermal","2065",0.251801657088177
"China","Reference_CI_GFDL","geothermal","2070",0.246855217884974
"China","Reference_CI_GFDL","geothermal","2075",0.241877967958103
"China","Reference_CI_GFDL","geothermal","2080",0.236256375767568
"China","Reference_CI_GFDL","geothermal","2085",0.232154177421823
"China","Reference_CI_GFDL","geothermal","2090",0.229989856219839
"China","Reference_CI_GFDL","geothermal","2095",0.229131484875388
"China","Reference_CI_GFDL","geothermal","2100",0.228761398448405
"China","Reference_CI_GFDL","hydro","1990",1.52497926752633
"China","Reference_CI_GFDL","hydro","2005",4.69219510937547
"China","Reference_CI_GFDL","hydro","2010",7.5031419851977
"China","Reference_CI_GFDL","hydro","2015",11.2697711466589
"China","Reference_CI_GFDL","hydro","2020",7.38028104155673
"China","Reference_CI_GFDL","hydro","2025",7.39194103773541
"China","Reference_CI_GFDL","hydro","2030",7.42624502652981
"China","Reference_CI_GFDL","hydro","2035",7.48948732246558
"China","Reference_CI_GFDL","hydro","2040",7.70274384914601
"China","Reference_CI_GFDL","hydro","2045",7.87234700137994
"China","Reference_CI_GFDL","hydro","2050",8.03538701620879
"China","Reference_CI_GFDL","hydro","2055",8.17689619435567
"China","Reference_CI_GFDL","hydro","2060",8.31996854866323
"China","Reference_CI_GFDL","hydro","2065",8.48805542205341
"China","Reference_CI_GFDL","hydro","2070",8.66537969806991
"China","Reference_CI_GFDL","hydro","2075",8.83686967029878
"China","Reference_CI_GFDL","hydro","2080",8.97583325483906
"China","Reference_CI_GFDL","hydro","2085",9.16670414992666
"China","Reference_CI_GFDL","hydro","2090",9.42691770796167
"China","Reference_CI_GFDL","hydro","2095",9.74663607836229
"China","Reference_CI_GFDL","hydro","2100",8.13139179591689
"China","Reference_CI_GFDL","natural gas","1990",0.475345
"China","Reference_CI_GFDL","natural gas","2005",1.49765
"China","Reference_CI_GFDL","natural gas","2010",4.310694
"China","Reference_CI_GFDL","natural gas","2015",6.47683
"China","Reference_CI_GFDL","natural gas","2020",8.19201
"China","Reference_CI_GFDL","natural gas","2025",9.28533
"China","Reference_CI_GFDL","natural gas","2030",10.47698
"China","Reference_CI_GFDL","natural gas","2035",11.69988
"China","Reference_CI_GFDL","natural gas","2040",12.63258
"China","Reference_CI_GFDL","natural gas","2045",14.33888
"China","Reference_CI_GFDL","natural gas","2050",15.73804
"China","Reference_CI_GFDL","natural gas","2055",16.81437
"China","Reference_CI_GFDL","natural gas","2060",17.47699
"China","Reference_CI_GFDL","natural gas","2065",17.74277
"China","Reference_CI_GFDL","natural gas","2070",17.86176
"China","Reference_CI_GFDL","natural gas","2075",17.95796
"China","Reference_CI_GFDL","natural gas","2080",18.14719
"China","Reference_CI_GFDL","natural gas","2085",18.08834
"China","Reference_CI_GFDL","natural gas","2090",17.81756
"China","Reference_CI_GFDL","natural gas","2095",17.20481
"China","Reference_CI_GFDL","natural gas","2100",16.68334
"China","Reference_CI_GFDL","nuclear","1990",0
"China","Reference_CI_GFDL","nuclear","2005",0.627259583167437
"China","Reference_CI_GFDL","nuclear","2010",0.779058501894421
"China","Reference_CI_GFDL","nuclear","2015",1.726613602451
"China","Reference_CI_GFDL","nuclear","2020",2.80979668878279
"China","Reference_CI_GFDL","nuclear","2025",3.96012656533787
"China","Reference_CI_GFDL","nuclear","2030",5.22259041896475
"China","Reference_CI_GFDL","nuclear","2035",6.82921451338931
"China","Reference_CI_GFDL","nuclear","2040",8.63073645167568
"China","Reference_CI_GFDL","nuclear","2045",11.0516507649308
"China","Reference_CI_GFDL","nuclear","2050",13.3280928667791
"China","Reference_CI_GFDL","nuclear","2055",15.6508347829055
"China","Reference_CI_GFDL","nuclear","2060",17.7684742104962
"China","Reference_CI_GFDL","nuclear","2065",19.7758725317256
"China","Reference_CI_GFDL","nuclear","2070",21.5055101399392
"China","Reference_CI_GFDL","nuclear","2075",22.9191419925782
"China","Reference_CI_GFDL","nuclear","2080",22.9391729505275
"China","Reference_CI_GFDL","nuclear","2085",22.9837644073687
"China","Reference_CI_GFDL","nuclear","2090",22.8288446946085
"China","Reference_CI_GFDL","nuclear","2095",22.3555328409
"China","Reference_CI_GFDL","nuclear","2100",21.8292811801764
"China","Reference_CI_GFDL","oil","1990",5.20492
"China","Reference_CI_GFDL","oil","2005",8.080861
"China","Reference_CI_GFDL","oil","2010",11.41964
"China","Reference_CI_GFDL","oil","2015",14.92962
"China","Reference_CI_GFDL","oil","2020",21.51984
"China","Reference_CI_GFDL","oil","2025",24.9282
"China","Reference_CI_GFDL","oil","2030",27.77474
"China","Reference_CI_GFDL","oil","2035",28.49637
"China","Reference_CI_GFDL","oil","2040",29.17334
"China","Reference_CI_GFDL","oil","2045",29.3621
"China","Reference_CI_GFDL","oil","2050",28.4257
"China","Reference_CI_GFDL","oil","2055",27.36
"China","Reference_CI_GFDL","oil","2060",26.175
"China","Reference_CI_GFDL","oil","2065",24.7997
"China","Reference_CI_GFDL","oil","2070",23.2861
"China","Reference_CI_GFDL","oil","2075",21.5123
"China","Reference_CI_GFDL","oil","2080",19.54989
"China","Reference_CI_GFDL","oil","2085",18.09284
"China","Reference_CI_GFDL","oil","2090",17.77205
"China","Reference_CI_GFDL","oil","2095",17.52807
"China","Reference_CI_GFDL","oil","2100",17.14685
"China","Reference_CI_GFDL","solar","1990",2.405505903523e-05
"China","Reference_CI_GFDL","solar","2005",0.00101842663205009
"China","Reference_CI_GFDL","solar","2010",0.00741629254699883
"China","Reference_CI_GFDL","solar","2015",0.453017216451055
"China","Reference_CI_GFDL","solar","2020",1.23287963630182
"China","Reference_CI_GFDL","solar","2025",3.96104325612948
"China","Reference_CI_GFDL","solar","2030",9.20794472071449
"China","Reference_CI_GFDL","solar","2035",15.1528769182863
"China","Reference_CI_GFDL","solar","2040",19.436815064546
"China","Reference_CI_GFDL","solar","2045",22.8769054593433
"China","Reference_CI_GFDL","solar","2050",25.2794763646057
"China","Reference_CI_GFDL","solar","2055",26.8416256070045
"China","Reference_CI_GFDL","solar","2060",27.4549480581448
"China","Reference_CI_GFDL","solar","2065",27.4204252217648
"China","Reference_CI_GFDL","solar","2070",27.1283756464855
"China","Reference_CI_GFDL","solar","2075",26.50611778709
"China","Reference_CI_GFDL","solar","2080",25.6952724138227
"China","Reference_CI_GFDL","solar","2085",24.8346276932367
"China","Reference_CI_GFDL","solar","2090",23.9937641604219
"China","Reference_CI_GFDL","solar","2095",23.1557770557336
"China","Reference_CI_GFDL","solar","2100",22.6305394120488
"China","Reference_CI_GFDL","wind","1990",2.405505903523e-05
"China","Reference_CI_GFDL","wind","2005",0.0239640530113894
"China","Reference_CI_GFDL","wind","2010",0.470553746657122
"China","Reference_CI_GFDL","wind","2015",1.87805461865398
"China","Reference_CI_GFDL","wind","2020",3.13647539769008
"China","Reference_CI_GFDL","wind","2025",4.80071467590513
"China","Reference_CI_GFDL","wind","2030",6.94716584701115
"China","Reference_CI_GFDL","wind","2035",9.87169837076856
"China","Reference_CI_GFDL","wind","2040",13.0807475542294
"China","Reference_CI_GFDL","wind","2045",15.6018681785051
"China","Reference_CI_GFDL","wind","2050",18.2006061997801
"China","Reference_CI_GFDL","wind","2055",20.840405508412
"China","Reference_CI_GFDL","wind","2060",22.8657152765759
"China","Reference_CI_GFDL","wind","2065",24.1009408875508
"China","Reference_CI_GFDL","wind","2070",24.7068315072235
"China","Reference_CI_GFDL","wind","2075",24.2727358424532
"China","Reference_CI_GFDL","wind","2080",23.4090654793513
"China","Reference_CI_GFDL","wind","2085",22.3744592961718
"China","Reference_CI_GFDL","wind","2090",21.2675579296229
"China","Reference_CI_GFDL","wind","2095",20.2842545590562
"China","Reference_CI_GFDL","wind","2100",20.0572497488125
"Global","Reference_CI_GFDL","biomass","1990",13.525887641
"Global","Reference_CI_GFDL","biomass","2005",18.8739337967
"Global","Reference_CI_GFDL","biomass","2010",24.078124808
"Global","Reference_CI_GFDL","biomass","2015",28.533558054
"Global","Reference_CI_GFDL","biomass","2020",39.3722874134
"Global","Reference_CI_GFDL","biomass","2025",44.39564137193
"Global","Reference_CI_GFDL","biomass","2030",47.79876060964
"Global","Reference_CI_GFDL","biomass","2035",54.61418122257
"Global","Reference_CI_GFDL","biomass","2040",62.68523044408
"Global","Reference_CI_GFDL","biomass","2045",71.05796443684
"Global","Reference_CI_GFDL","biomass","2050",79.7652013348149
"Global","Reference_CI_GFDL","biomass","2055",86.5992048670889
"Global","Reference_CI_GFDL","biomass","2060",92.6119172881362
"Global","Reference_CI_GFDL","biomass","2065",98.1178264340109
"Global","Reference_CI_GFDL","biomass","2070",103.033255095904
