"region","scenario","landuse","year","LU_frac"
"China","Policy_CI_IPSL","forest","2010",1403.5948151
"China","Policy_CI_IPSL","forest","2015",1404.7081637
"China","Policy_CI_IPSL","forest","2020",1406.1221735
"China","Policy_CI_IPSL","forest","2025",1412.87555606
"China","Policy_CI_IPSL","forest","2030",1423.3086368
"China","Policy_CI_IPSL","forest","2035",1511.88774491
"China","Policy_CI_IPSL","forest","2040",1546.04359951
"China","Policy_CI_IPSL","forest","2045",1573.23071217
"China","Policy_CI_IPSL","forest","2050",1588.6627034
"China","Policy_CI_IPSL","forest","2055",1607.2491831
"China","Policy_CI_IPSL","forest","2060",1627.2790754
"China","Policy_CI_IPSL","forest","2065",1655.61848695
"China","Policy_CI_IPSL","forest","2070",1680.91561352
"China","Policy_CI_IPSL","forest","2075",1704.05871457
"China","Policy_CI_IPSL","forest","2080",1724.46416206
"China","Policy_CI_IPSL","forest","2085",1739.88136704
"China","Policy_CI_IPSL","forest","2090",1754.4359576
"China","Policy_CI_IPSL","forest","2095",1764.133434
"China","Policy_CI_IPSL","forest","2100",1771.8259866
"China","Policy_CI_IPSL","grass","1990",921.7964665
"China","Policy_CI_IPSL","grass","2005",981.636706
"China","Policy_CI_IPSL","grass","2010",1002.923587
"China","Policy_CI_IPSL","grass","2015",1003.833955
"China","Policy_CI_IPSL","grass","2020",999.11989
"China","Policy_CI_IPSL","grass","2025",992.210058
"China","Policy_CI_IPSL","grass","2030",988.383554
"China","Policy_CI_IPSL","grass","2035",974.4904629
"China","Policy_CI_IPSL","grass","2040",970.3538548
"China","Policy_CI_IPSL","grass","2045",968.6309171
"China","Policy_CI_IPSL","grass","2050",969.1564611
"China","Policy_CI_IPSL","grass","2055",970.198286
"China","Policy_CI_IPSL","grass","2060",970.0246235
"China","Policy_CI_IPSL","grass","2065",968.6374857
"China","Policy_CI_IPSL","grass","2070",968.1065169
"China","Policy_CI_IPSL","grass","2075",968.6283638
"China","Policy_CI_IPSL","grass","2080",969.3623233
"China","Policy_CI_IPSL","grass","2085",970.5326165
"China","Policy_CI_IPSL","grass","2090",972.040135
"China","Policy_CI_IPSL","grass","2095",973.5491223
"China","Policy_CI_IPSL","grass","2100",974.6558335
"China","Policy_CI_IPSL","naturalOther","1990",1228.413247628
"China","Policy_CI_IPSL","naturalOther","2005",1219.847882179
"China","Policy_CI_IPSL","naturalOther","2010",1180.304532489
"China","Policy_CI_IPSL","naturalOther","2015",1157.459673489
"China","Policy_CI_IPSL","naturalOther","2020",1154.836056654
"China","Policy_CI_IPSL","naturalOther","2025",1150.119889637
"China","Policy_CI_IPSL","naturalOther","2030",1147.465416944
"China","Policy_CI_IPSL","naturalOther","2035",1139.20505814
"China","Policy_CI_IPSL","naturalOther","2040",1136.537410955
"China","Policy_CI_IPSL","naturalOther","2045",1135.726817734
"China","Policy_CI_IPSL","naturalOther","2050",1135.920239726
"China","Policy_CI_IPSL","naturalOther","2055",1137.17697636
"China","Policy_CI_IPSL","naturalOther","2060",1137.383299378
"China","Policy_CI_IPSL","naturalOther","2065",1136.675670495
"China","Policy_CI_IPSL","naturalOther","2070",1136.602041536
"China","Policy_CI_IPSL","naturalOther","2075",1137.071826198
"China","Policy_CI_IPSL","naturalOther","2080",1137.867299978
"China","Policy_CI_IPSL","naturalOther","2085",1138.579938941
"China","Policy_CI_IPSL","naturalOther","2090",1139.630353029
"China","Policy_CI_IPSL","naturalOther","2095",1140.7684927
"China","Policy_CI_IPSL","naturalOther","2100",1141.473055964
"China","Policy_CI_IPSL","pasture","1990",3996.25884827
"China","Policy_CI_IPSL","pasture","2005",3924.59163523
"China","Policy_CI_IPSL","pasture","2010",3925.2827901
"China","Policy_CI_IPSL","pasture","2015",3924.59315313
"China","Policy_CI_IPSL","pasture","2020",3923.20744124
"China","Policy_CI_IPSL","pasture","2025",3920.21014184
"China","Policy_CI_IPSL","pasture","2030",3920.69787913
"China","Policy_CI_IPSL","pasture","2035",3885.54265552775
"China","Policy_CI_IPSL","pasture","2040",3876.10583278178
"China","Policy_CI_IPSL","pasture","2045",3871.51602199597
"China","Policy_CI_IPSL","pasture","2050",3873.72733114157
"China","Policy_CI_IPSL","pasture","2055",3878.20386859147
"China","Policy_CI_IPSL","pasture","2060",3875.88126898611
"China","Policy_CI_IPSL","pasture","2065",3868.13851083303
"China","Policy_CI_IPSL","pasture","2070",3862.7792582643
"China","Policy_CI_IPSL","pasture","2075",3861.06599350508
"China","Policy_CI_IPSL","pasture","2080",3859.18443705789
"China","Policy_CI_IPSL","pasture","2085",3859.23313219765
"China","Policy_CI_IPSL","pasture","2090",3861.23612389801
"China","Policy_CI_IPSL","pasture","2095",3863.22604520905
"China","Policy_CI_IPSL","pasture","2100",3863.31744328721
"China","Policy_CI_IPSL","shrubs","1990",570.39894046
"China","Policy_CI_IPSL","shrubs","2005",573.53162558
"China","Policy_CI_IPSL","shrubs","2010",582.14623178
"China","Policy_CI_IPSL","shrubs","2015",582.66968569
"China","Policy_CI_IPSL","shrubs","2020",579.8869936
"China","Policy_CI_IPSL","shrubs","2025",575.94769543
"China","Policy_CI_IPSL","shrubs","2030",573.68815566
"China","Policy_CI_IPSL","shrubs","2035",567.01747971
"China","Policy_CI_IPSL","shrubs","2040",564.99345007
"China","Policy_CI_IPSL","shrubs","2045",564.17030768
"China","Policy_CI_IPSL","shrubs","2050",564.60182552
"China","Policy_CI_IPSL","shrubs","2055",565.18973203
"China","Policy_CI_IPSL","shrubs","2060",565.21768696
"China","Policy_CI_IPSL","shrubs","2065",564.52619381
"China","Policy_CI_IPSL","shrubs","2070",564.33515298
"China","Policy_CI_IPSL","shrubs","2075",564.74879803
"China","Policy_CI_IPSL","shrubs","2080",565.27500563
"China","Policy_CI_IPSL","shrubs","2085",566.0720355
"China","Policy_CI_IPSL","shrubs","2090",567.01974456
"China","Policy_CI_IPSL","shrubs","2095",567.95948802
"China","Policy_CI_IPSL","shrubs","2100",568.67998244
"China","Policy_CI_IPSL","urban","1990",31.514524045
"China","Policy_CI_IPSL","urban","2005",47.03955769
"China","Policy_CI_IPSL","urban","2010",54.449307688
"China","Policy_CI_IPSL","urban","2015",59.872426698
"China","Policy_CI_IPSL","urban","2020",59.872426698
"China","Policy_CI_IPSL","urban","2025",59.872426698
"China","Policy_CI_IPSL","urban","2030",59.872426698
"China","Policy_CI_IPSL","urban","2035",59.872426698
"China","Policy_CI_IPSL","urban","2040",59.872426698
"China","Policy_CI_IPSL","urban","2045",59.872426698
"China","Policy_CI_IPSL","urban","2050",59.872426698
"China","Policy_CI_IPSL","urban","2055",59.872426698
"China","Policy_CI_IPSL","urban","2060",59.872426698
"China","Policy_CI_IPSL","urban","2065",59.872426698
"China","Policy_CI_IPSL","urban","2070",59.872426698
"China","Policy_CI_IPSL","urban","2075",59.872426698
"China","Policy_CI_IPSL","urban","2080",59.872426698
"China","Policy_CI_IPSL","urban","2085",59.872426698
"China","Policy_CI_IPSL","urban","2090",59.872426698
"China","Policy_CI_IPSL","urban","2095",59.872426698
"China","Policy_CI_IPSL","urban","2100",59.872426698
"Global","Policy_CI_IPSL","biomass","1990",0
"Global","Policy_CI_IPSL","biomass","2005",0
"Global","Policy_CI_IPSL","biomass","2010",0
"Global","Policy_CI_IPSL","biomass","2015",0
"Global","Policy_CI_IPSL","biomass","2020",153.92572619303
"Global","Policy_CI_IPSL","biomass","2025",190.648539553172
"Global","Policy_CI_IPSL","biomass","2030",304.377084349206
"Global","Policy_CI_IPSL","biomass","2035",504.629020694506
"Global","Policy_CI_IPSL","biomass","2040",781.47217723444
"Global","Policy_CI_IPSL","biomass","2045",1026.99171171758
"Global","Policy_CI_IPSL","biomass","2050",1222.20150584937
"Global","Policy_CI_IPSL","biomass","2055",1279.68842176405
"Global","Policy_CI_IPSL","biomass","2060",1322.42488520802
"Global","Policy_CI_IPSL","biomass","2065",1318.95726864333
"Global","Policy_CI_IPSL","biomass","2070",1309.57602511825
"Global","Policy_CI_IPSL","biomass","2075",1329.22142789639
"Global","Policy_CI_IPSL","biomass","2080",1375.76097050679
"Global","Policy_CI_IPSL","biomass","2085",1421.58961619293
"Global","Policy_CI_IPSL","biomass","2090",1474.17984782803
"Global","Policy_CI_IPSL","biomass","2095",1540.89085763382
"Global","Policy_CI_IPSL","biomass","2100",1610.63335315251
"Global","Policy_CI_IPSL","crops","1990",10903.065894969
"Global","Policy_CI_IPSL","crops","2005",11244.2825073713
"Global","Policy_CI_IPSL","crops","2010",11503.1614102299
"Global","Policy_CI_IPSL","crops","2015",11878.1306489987
"Global","Policy_CI_IPSL","crops","2020",12012.5391614329
"Global","Policy_CI_IPSL","crops","2025",12261.9928644476
"Global","Policy_CI_IPSL","crops","2030",12409.0310420304
"Global","Policy_CI_IPSL","crops","2035",11919.3250980693
"Global","Policy_CI_IPSL","crops","2040",11972.9457063092
"Global","Policy_CI_IPSL","crops","2045",12100.6770210104
"Global","Policy_CI_IPSL","crops","2050",12271.7097041692
"Global","Policy_CI_IPSL","crops","2055",12511.5012212171
"Global","Policy_CI_IPSL","crops","2060",12720.5867651971
"Global","Policy_CI_IPSL","crops","2065",12836.3451813864
"Global","Policy_CI_IPSL","crops","2070",12926.4113510029
"Global","Policy_CI_IPSL","crops","2075",12970.884122103
"Global","Policy_CI_IPSL","crops","2080",13031.386721202
"Global","Policy_CI_IPSL","crops","2085",13078.3428236472
"Global","Policy_CI_IPSL","crops","2090",13100.0462793363
"Global","Policy_CI_IPSL","crops","2095",13078.0582819762
"Global","Policy_CI_IPSL","crops","2100",13070.1935940891
"Global","Policy_CI_IPSL","forest","1990",30242.139957116
"Global","Policy_CI_IPSL","forest","2005",30070.636922601
"Global","Policy_CI_IPSL","forest","2010",30024.759458173
"Global","Policy_CI_IPSL","forest","2015",29875.456531881
"Global","Policy_CI_IPSL","forest","2020",29907.115214872
"Global","Policy_CI_IPSL","forest","2025",30002.827528411
"Global","Policy_CI_IPSL","forest","2030",30032.666182121
"Global","Policy_CI_IPSL","forest","2035",30720.1540673333
"Global","Policy_CI_IPSL","forest","2040",30793.4092097191
"Global","Policy_CI_IPSL","forest","2045",30792.4090881328
"Global","Policy_CI_IPSL","forest","2050",30741.5603216428
"Global","Policy_CI_IPSL","forest","2055",30691.9740930646
"Global","Policy_CI_IPSL","forest","2060",30665.3015270647
"Global","Policy_CI_IPSL","forest","2065",30665.7072951725
"Global","Policy_CI_IPSL","forest","2070",30676.1477248346
"Global","Policy_CI_IPSL","forest","2075",30690.7214464059
"Global","Policy_CI_IPSL","forest","2080",30689.7777383234
"Global","Policy_CI_IPSL","forest","2085",30679.2619759751
"Global","Policy_CI_IPSL","forest","2090",30663.9594730769
"Global","Policy_CI_IPSL","forest","2095",30651.7170889802
"Global","Policy_CI_IPSL","forest","2100",30627.3436934774
"Global","Policy_CI_IPSL","grass","1990",19999.37209513
"Global","Policy_CI_IPSL","grass","2005",20068.88270198
"Global","Policy_CI_IPSL","grass","2010",19980.206841008
"Global","Policy_CI_IPSL","grass","2015",19752.0290382689
"Global","Policy_CI_IPSL","grass","2020",19697.3093908438
"Global","Policy_CI_IPSL","grass","2025",19624.7768854296
"Global","Policy_CI_IPSL","grass","2030",19564.2349426194
"Global","Policy_CI_IPSL","grass","2035",19545.2259833204
"Global","Policy_CI_IPSL","grass","2040",19484.1984307357
"Global","Policy_CI_IPSL","grass","2045",19425.8821663267
"Global","Policy_CI_IPSL","grass","2050",19368.2012101535
"Global","Policy_CI_IPSL","grass","2055",19322.3762811198
"Global","Policy_CI_IPSL","grass","2060",19279.257614764
"Global","Policy_CI_IPSL","grass","2065",19251.5736658266
"Global","Policy_CI_IPSL","grass","2070",19230.450775722
"Global","Policy_CI_IPSL","grass","2075",19213.0016759759
"Global","Policy_CI_IPSL","grass","2080",19193.6566250945
"Global","Policy_CI_IPSL","grass","2085",19176.2671438967
"Global","Policy_CI_IPSL","grass","2090",19163.6644003878
"Global","Policy_CI_IPSL","grass","2095",19157.7539608295
"Global","Policy_CI_IPSL","grass","2100",19149.7516959085
"Global","Policy_CI_IPSL","naturalOther","1990",25699.6131007106
"Global","Policy_CI_IPSL","naturalOther","2005",25090.4416997719
"Global","Policy_CI_IPSL","naturalOther","2010",24850.635001489
"Global","Policy_CI_IPSL","naturalOther","2015",25021.452949178
"Global","Policy_CI_IPSL","naturalOther","2020",24822.922027648
"Global","Policy_CI_IPSL","naturalOther","2025",24575.6682474822
"Global","Policy_CI_IPSL","naturalOther","2030",24381.1798510025
"Global","Policy_CI_IPSL","naturalOther","2035",24086.482404844
"Global","Policy_CI_IPSL","naturalOther","2040",23854.5164272866
"Global","Policy_CI_IPSL","naturalOther","2045",23657.7757324366
"Global","Policy_CI_IPSL","naturalOther","2050",23486.8490875366
"Global","Policy_CI_IPSL","naturalOther","2055",23351.5426764484
"Global","Policy_CI_IPSL","naturalOther","2060",23232.0095243842
"Global","Policy_CI_IPSL","naturalOther","2065",23177.375147419
"Global","Policy_CI_IPSL","naturalOther","2070",23130.0358597534
"Global","Policy_CI_IPSL","naturalOther","2075",23094.6166060424
"Global","Policy_CI_IPSL","naturalOther","2080",23044.0675710466
"Global","Policy_CI_IPSL","naturalOther","2085",23002.6270913704
"Global","Policy_CI_IPSL","naturalOther","2090",22972.3741153341
"Global","Policy_CI_IPSL","naturalOther","2095",22950.1089511951
"Global","Policy_CI_IPSL","naturalOther","2100",22935.8604447475
"Global","Policy_CI_IPSL","pasture","1990",32649.8915275681
"Global","Policy_CI_IPSL","pasture","2005",32931.4413306256
"Global","Policy_CI_IPSL","pasture","2010",33029.5768015845
"Global","Policy_CI_IPSL","pasture","2015",32763.5383930303
"Global","Policy_CI_IPSL","pasture","2020",32723.3937885792
"Global","Policy_CI_IPSL","pasture","2025",32705.1834128894
"Global","Policy_CI_IPSL","pasture","2030",32701.0542903687
"Global","Policy_CI_IPSL","pasture","2035",32700.3049094789
"Global","Policy_CI_IPSL","pasture","2040",32629.842570844
"Global","Policy_CI_IPSL","pasture","2045",32545.6732992424
"Global","Policy_CI_IPSL","pasture","2050",32487.3469594459
"Global","Policy_CI_IPSL","pasture","2055",32445.0069739378
"Global","Policy_CI_IPSL","pasture","2060",32407.4339257336
"Global","Policy_CI_IPSL","pasture","2065",32390.7189010065
"Global","Policy_CI_IPSL","pasture","2070",32380.6404325701
"Global","Policy_CI_IPSL","pasture","2075",32364.6459251274
"Global","Policy_CI_IPSL","pasture","2080",32337.1476305388
"Global","Policy_CI_IPSL","pasture","2085",32321.9898296668
"Global","Policy_CI_IPSL","pasture","2090",32310.319051971
"Global","Policy_CI_IPSL","pasture","2095",32308.3482962304
"Global","Policy_CI_IPSL","pasture","2100",32295.6243486503
"Global","Policy_CI_IPSL","shrubs","1990",11822.64509929
"Global","Policy_CI_IPSL","shrubs","2005",11797.34291733
"Global","Policy_CI_IPSL","shrubs","2010",11770.245566374
"Global","Policy_CI_IPSL","shrubs","2015",11820.14896864
"Global","Policy_CI_IPSL","shrubs","2020",11793.55097008
"Global","Policy_CI_IPSL","shrubs","2025",11749.66053761
"Global","Policy_CI_IPSL","shrubs","2030",11718.21129158
"Global","Policy_CI_IPSL","shrubs","2035",11634.63313221
"Global","Policy_CI_IPSL","shrubs","2040",11594.37391039
"Global","Policy_CI_IPSL","shrubs","2045",11561.3495875
"Global","Policy_CI_IPSL","shrubs","2050",11532.88797334
"Global","Policy_CI_IPSL","shrubs","2055",11508.66836787
"Global","Policy_CI_IPSL","shrubs","2060",11483.74418255
"Global","Policy_CI_IPSL","shrubs","2065",11470.07822062
"Global","Policy_CI_IPSL","shrubs","2070",11457.49464118
"Global","Policy_CI_IPSL","shrubs","2075",11447.66501197
"Global","Policy_CI_IPSL","shrubs","2080",11438.95752472
"Global","Policy_CI_IPSL","shrubs","2085",11430.67605083
"Global","Policy_CI_IPSL","shrubs","2090",11426.21447177
"Global","Policy_CI_IPSL","shrubs","2095",11423.879363
"Global","Policy_CI_IPSL","shrubs","2100",11421.34672382
"Global","Policy_CI_IPSL","urban","1990",369.521476323
"Global","Policy_CI_IPSL","urban","2005",483.218665155
"Global","Policy_CI_IPSL","urban","2010",527.675892103
"Global","Policy_CI_IPSL","urban","2015",575.486952733
"Global","Policy_CI_IPSL","urban","2020",575.486952733
"Global","Policy_CI_IPSL","urban","2025",575.486952733
"Global","Policy_CI_IPSL","urban","2030",575.486952733
"Global","Policy_CI_IPSL","urban","2035",575.486952733
"Global","Policy_CI_IPSL","urban","2040",575.486952733
"Global","Policy_CI_IPSL","urban","2045",575.486952733
"Global","Policy_CI_IPSL","urban","2050",575.486952733
"Global","Policy_CI_IPSL","urban","2055",575.486952733
"Global","Policy_CI_IPSL","urban","2060",575.486952733
"Global","Policy_CI_IPSL","urban","2065",575.486952733
"Global","Policy_CI_IPSL","urban","2070",575.486952733
"Global","Policy_CI_IPSL","urban","2075",575.486952733
"Global","Policy_CI_IPSL","urban","2080",575.486952733
"Global","Policy_CI_IPSL","urban","2085",575.486952733
"Global","Policy_CI_IPSL","urban","2090",575.486952733
"Global","Policy_CI_IPSL","urban","2095",575.486952733
"Global","Policy_CI_IPSL","urban","2100",575.486952733
"Taiwan","Policy_CI_IPSL","biomass","1990",0
"Taiwan","Policy_CI_IPSL","biomass","2005",0
"Taiwan","Policy_CI_IPSL","biomass","2010",0
"Taiwan","Policy_CI_IPSL","biomass","2015",0
"Taiwan","Policy_CI_IPSL","biomass","2020",0.00260068094
"Taiwan","Policy_CI_IPSL","biomass","2025",0.00266175182
"Taiwan","Policy_CI_IPSL","biomass","2030",0.00474583164
"Taiwan","Policy_CI_IPSL","biomass","2035",0.0002216282313
"Taiwan","Policy_CI_IPSL","biomass","2040",0.00034141220331
"Taiwan","Policy_CI_IPSL","biomass","2045",0.000475366540331
"Taiwan","Policy_CI_IPSL","biomass","2050",0.0006031128422267
"Taiwan","Policy_CI_IPSL","biomass","2055",0.00070398058753252
"Taiwan","Policy_CI_IPSL","biomass","2060",0.000819311714489523
"Taiwan","Policy_CI_IPSL","biomass","2065",0.000922898421084618
"Taiwan","Policy_CI_IPSL","biomass","2070",0.00095485233938685
"Taiwan","Policy_CI_IPSL","biomass","2075",0.0009892899121783
"Taiwan","Policy_CI_IPSL","biomass","2080",0.00101062311255803
"Taiwan","Policy_CI_IPSL","biomass","2085",0.00100464574646905
"Taiwan","Policy_CI_IPSL","biomass","2090",0.0010134487153517
"Taiwan","Policy_CI_IPSL","biomass","2095",0.00100902051781852
"Taiwan","Policy_CI_IPSL","biomass","2100",0.00105770099053159
"Taiwan","Policy_CI_IPSL","crops","1990",4.90404994368
"Taiwan","Policy_CI_IPSL","crops","2005",4.90287046798
"Taiwan","Policy_CI_IPSL","crops","2010",4.90323243256
"Taiwan","Policy_CI_IPSL","crops","2015",4.903958433982
"Taiwan","Policy_CI_IPSL","crops","2020",4.858294419808
"Taiwan","Policy_CI_IPSL","crops","2025",4.661720077901
"Taiwan","Policy_CI_IPSL","crops","2030",4.605307300184
"Taiwan","Policy_CI_IPSL","crops","2035",1.5451419818952
"Taiwan","Policy_CI_IPSL","crops","2040",1.36990147045738
"Taiwan","Policy_CI_IPSL","crops","2045",1.2257181409985
"Taiwan","Policy_CI_IPSL","crops","2050",1.08415360247529
"Taiwan","Policy_CI_IPSL","crops","2055",1.01156859557397
"Taiwan","Policy_CI_IPSL","crops","2060",0.985535997083877
"Taiwan","Policy_CI_IPSL","crops","2065",1.12498225334194
"Taiwan","Policy_CI_IPSL","crops","2070",1.19022023087236
"Taiwan","Policy_CI_IPSL","crops","2075",1.20735594695047
"Taiwan","Policy_CI_IPSL","crops","2080",1.19642992151868
"Taiwan","Policy_CI_IPSL","crops","2085",1.15922700070515
"Taiwan","Policy_CI_IPSL","crops","2090",1.12987206584214
"Taiwan","Policy_CI_IPSL","crops","2095",1.1024290836979
"Taiwan","Policy_CI_IPSL","crops","2100",1.08211826279035
"Taiwan","Policy_CI_IPSL","forest","1990",19.83360367
"Taiwan","Policy_CI_IPSL","forest","2005",18.82631389
"Taiwan","Policy_CI_IPSL","forest","2010",18.68191411
