"region","scenario","sector","year","Water_Withdrawal"
"Global","Policy_NoDAC_CI_GFDL","electricity","2085",546.342704252842
"Global","Policy_NoDAC_CI_GFDL","electricity","2090",538.346583374145
"Global","Policy_NoDAC_CI_GFDL","electricity","2095",506.069032945366
"Global","Policy_NoDAC_CI_GFDL","electricity","2100",487.190871650303
"Global","Policy_NoDAC_CI_GFDL","industry","1990",208.099204
"Global","Policy_NoDAC_CI_GFDL","industry","2005",291.351575
"Global","Policy_NoDAC_CI_GFDL","industry","2010",323.270833
"Global","Policy_NoDAC_CI_GFDL","industry","2015",326.277757
"Global","Policy_NoDAC_CI_GFDL","industry","2020",338.760403
"Global","Policy_NoDAC_CI_GFDL","industry","2025",374.731303
"Global","Policy_NoDAC_CI_GFDL","industry","2030",406.933969
"Global","Policy_NoDAC_CI_GFDL","industry","2035",415.408834
"Global","Policy_NoDAC_CI_GFDL","industry","2040",434.202052
"Global","Policy_NoDAC_CI_GFDL","industry","2045",451.953079
"Global","Policy_NoDAC_CI_GFDL","industry","2050",466.838397
"Global","Policy_NoDAC_CI_GFDL","industry","2055",483.525218
"Global","Policy_NoDAC_CI_GFDL","industry","2060",501.021715
"Global","Policy_NoDAC_CI_GFDL","industry","2065",515.203318
"Global","Policy_NoDAC_CI_GFDL","industry","2070",524.652754
"Global","Policy_NoDAC_CI_GFDL","industry","2075",534.530438
"Global","Policy_NoDAC_CI_GFDL","industry","2080",542.423952
"Global","Policy_NoDAC_CI_GFDL","industry","2085",548.696662
"Global","Policy_NoDAC_CI_GFDL","industry","2090",553.823987
"Global","Policy_NoDAC_CI_GFDL","industry","2095",556.76919
"Global","Policy_NoDAC_CI_GFDL","industry","2100",557.693668
"Global","Policy_NoDAC_CI_GFDL","livestock","1990",46.9725048682965
"Global","Policy_NoDAC_CI_GFDL","livestock","2005",75.3949027603572
"Global","Policy_NoDAC_CI_GFDL","livestock","2010",85.2643245824729
"Global","Policy_NoDAC_CI_GFDL","livestock","2015",89.5062369029362
"Global","Policy_NoDAC_CI_GFDL","livestock","2020",97.2663736991996
"Global","Policy_NoDAC_CI_GFDL","livestock","2025",108.139263319935
"Global","Policy_NoDAC_CI_GFDL","livestock","2030",117.981430600062
"Global","Policy_NoDAC_CI_GFDL","livestock","2035",123.763845106566
"Global","Policy_NoDAC_CI_GFDL","livestock","2040",131.212685503905
"Global","Policy_NoDAC_CI_GFDL","livestock","2045",138.495183749331
"Global","Policy_NoDAC_CI_GFDL","livestock","2050",144.89697986585
"Global","Policy_NoDAC_CI_GFDL","livestock","2055",150.423025680524
"Global","Policy_NoDAC_CI_GFDL","livestock","2060",155.823264121615
"Global","Policy_NoDAC_CI_GFDL","livestock","2065",161.463466756561
"Global","Policy_NoDAC_CI_GFDL","livestock","2070",166.146311333865
"Global","Policy_NoDAC_CI_GFDL","livestock","2075",170.426281749727
"Global","Policy_NoDAC_CI_GFDL","livestock","2080",173.868407531596
"Global","Policy_NoDAC_CI_GFDL","livestock","2085",176.704193199617
"Global","Policy_NoDAC_CI_GFDL","livestock","2090",179.127129052879
"Global","Policy_NoDAC_CI_GFDL","livestock","2095",181.144768305958
"Global","Policy_NoDAC_CI_GFDL","livestock","2100",182.703225343444
"Global","Policy_NoDAC_CI_GFDL","municipal","1990",317.3076
"Global","Policy_NoDAC_CI_GFDL","municipal","2005",449.763
"Global","Policy_NoDAC_CI_GFDL","municipal","2010",479.7242
"Global","Policy_NoDAC_CI_GFDL","municipal","2015",510.6371
"Global","Policy_NoDAC_CI_GFDL","municipal","2020",526.07937
"Global","Policy_NoDAC_CI_GFDL","municipal","2025",564.84075
"Global","Policy_NoDAC_CI_GFDL","municipal","2030",597.00397
"Global","Policy_NoDAC_CI_GFDL","municipal","2035",623.97124
"Global","Policy_NoDAC_CI_GFDL","municipal","2040",647.08909
"Global","Policy_NoDAC_CI_GFDL","municipal","2045",665.71316
"Global","Policy_NoDAC_CI_GFDL","municipal","2050",677.47013
"Global","Policy_NoDAC_CI_GFDL","municipal","2055",684.85257
"Global","Policy_NoDAC_CI_GFDL","municipal","2060",690.60599
"Global","Policy_NoDAC_CI_GFDL","municipal","2065",694.40394
"Global","Policy_NoDAC_CI_GFDL","municipal","2070",696.43546
"Global","Policy_NoDAC_CI_GFDL","municipal","2075",696.7182
"Global","Policy_NoDAC_CI_GFDL","municipal","2080",694.71168
"Global","Policy_NoDAC_CI_GFDL","municipal","2085",691.25236
"Global","Policy_NoDAC_CI_GFDL","municipal","2090",686.00729
"Global","Policy_NoDAC_CI_GFDL","municipal","2095",680.38132
"Global","Policy_NoDAC_CI_GFDL","municipal","2100",670.76241
"Global","Policy_NoDAC_CI_GFDL","primaryEnergy","1990",20.4299238571154
"Global","Policy_NoDAC_CI_GFDL","primaryEnergy","2005",25.2258950963965
"Global","Policy_NoDAC_CI_GFDL","primaryEnergy","2010",26.063522041682
"Global","Policy_NoDAC_CI_GFDL","primaryEnergy","2015",27.4157682736696
"Global","Policy_NoDAC_CI_GFDL","primaryEnergy","2020",30.5116840741402
"Global","Policy_NoDAC_CI_GFDL","primaryEnergy","2025",33.076354206149
"Global","Policy_NoDAC_CI_GFDL","primaryEnergy","2030",36.7649767877475
"Global","Policy_NoDAC_CI_GFDL","primaryEnergy","2035",47.7911759721831
"Global","Policy_NoDAC_CI_GFDL","primaryEnergy","2040",63.8140827721165
"Global","Policy_NoDAC_CI_GFDL","primaryEnergy","2045",84.6335803734894
"Global","Policy_NoDAC_CI_GFDL","primaryEnergy","2050",107.211718688179
"Global","Policy_NoDAC_CI_GFDL","primaryEnergy","2055",125.175243664019
"Global","Policy_NoDAC_CI_GFDL","primaryEnergy","2060",151.666282780085
"Global","Policy_NoDAC_CI_GFDL","primaryEnergy","2065",155.325558659195
"Global","Policy_NoDAC_CI_GFDL","primaryEnergy","2070",159.715856707992
"Global","Policy_NoDAC_CI_GFDL","primaryEnergy","2075",166.30253292881
"Global","Policy_NoDAC_CI_GFDL","primaryEnergy","2080",174.797754777938
"Global","Policy_NoDAC_CI_GFDL","primaryEnergy","2085",184.688374231436
"Global","Policy_NoDAC_CI_GFDL","primaryEnergy","2090",189.867952826145
"Global","Policy_NoDAC_CI_GFDL","primaryEnergy","2095",195.890641090787
"Global","Policy_NoDAC_CI_GFDL","primaryEnergy","2100",203.086109817306
"Taiwan","Policy_NoDAC_CI_GFDL","electricity","1990",0.62767204481
"Taiwan","Policy_NoDAC_CI_GFDL","electricity","2005",1.8496085805028
"Taiwan","Policy_NoDAC_CI_GFDL","electricity","2010",2.062446841305
"Taiwan","Policy_NoDAC_CI_GFDL","electricity","2015",1.996368422
"Taiwan","Policy_NoDAC_CI_GFDL","electricity","2020",2.92938619765055
"Taiwan","Policy_NoDAC_CI_GFDL","electricity","2025",3.31684534397833
"Taiwan","Policy_NoDAC_CI_GFDL","electricity","2030",3.55395777575089
"Taiwan","Policy_NoDAC_CI_GFDL","electricity","2035",3.54428659916089
"Taiwan","Policy_NoDAC_CI_GFDL","electricity","2040",3.08500112844489
"Taiwan","Policy_NoDAC_CI_GFDL","electricity","2045",2.38302478753289
"Taiwan","Policy_NoDAC_CI_GFDL","electricity","2050",1.91876262630464
"Taiwan","Policy_NoDAC_CI_GFDL","electricity","2055",2.10595999751129
"Taiwan","Policy_NoDAC_CI_GFDL","electricity","2060",2.16697725323355
"Taiwan","Policy_NoDAC_CI_GFDL","electricity","2065",2.33201600051787
"Taiwan","Policy_NoDAC_CI_GFDL","electricity","2070",2.31116658816158
"Taiwan","Policy_NoDAC_CI_GFDL","electricity","2075",2.10013284568911
"Taiwan","Policy_NoDAC_CI_GFDL","electricity","2080",2.07514970764131
"Taiwan","Policy_NoDAC_CI_GFDL","electricity","2085",2.0905575266486
"Taiwan","Policy_NoDAC_CI_GFDL","electricity","2090",2.13227948224208
"Taiwan","Policy_NoDAC_CI_GFDL","electricity","2095",2.15216674974737
"Taiwan","Policy_NoDAC_CI_GFDL","electricity","2100",2.21047783506557
"Taiwan","Policy_NoDAC_CI_GFDL","industry","1990",3.83764
"Taiwan","Policy_NoDAC_CI_GFDL","industry","2005",9.27862
"Taiwan","Policy_NoDAC_CI_GFDL","industry","2010",10.5503
"Taiwan","Policy_NoDAC_CI_GFDL","industry","2015",11.3349
"Taiwan","Policy_NoDAC_CI_GFDL","industry","2020",11.343
"Taiwan","Policy_NoDAC_CI_GFDL","industry","2025",11.5145
"Taiwan","Policy_NoDAC_CI_GFDL","industry","2030",11.5962
"Taiwan","Policy_NoDAC_CI_GFDL","industry","2035",10.9595
"Taiwan","Policy_NoDAC_CI_GFDL","industry","2040",10.8774
"Taiwan","Policy_NoDAC_CI_GFDL","industry","2045",10.8106
"Taiwan","Policy_NoDAC_CI_GFDL","industry","2050",10.7534
"Taiwan","Policy_NoDAC_CI_GFDL","industry","2055",10.8569
"Taiwan","Policy_NoDAC_CI_GFDL","industry","2060",11.008
"Taiwan","Policy_NoDAC_CI_GFDL","industry","2065",11.0533
"Taiwan","Policy_NoDAC_CI_GFDL","industry","2070",11.0526
"Taiwan","Policy_NoDAC_CI_GFDL","industry","2075",11.0598
"Taiwan","Policy_NoDAC_CI_GFDL","industry","2080",11.0889
"Taiwan","Policy_NoDAC_CI_GFDL","industry","2085",11.1144
"Taiwan","Policy_NoDAC_CI_GFDL","industry","2090",11.1646
"Taiwan","Policy_NoDAC_CI_GFDL","industry","2095",11.1957
"Taiwan","Policy_NoDAC_CI_GFDL","industry","2100",11.2201
"Taiwan","Policy_NoDAC_CI_GFDL","livestock","1990",0.13623683260012
"Taiwan","Policy_NoDAC_CI_GFDL","livestock","2005",0.12267208847434
"Taiwan","Policy_NoDAC_CI_GFDL","livestock","2010",0.11626901742659
"Taiwan","Policy_NoDAC_CI_GFDL","livestock","2015",0.11954899489696
"Taiwan","Policy_NoDAC_CI_GFDL","livestock","2020",0.12369157580267
"Taiwan","Policy_NoDAC_CI_GFDL","livestock","2025",0.12790125405702
"Taiwan","Policy_NoDAC_CI_GFDL","livestock","2030",0.13049715354521
"Taiwan","Policy_NoDAC_CI_GFDL","livestock","2035",0.13115335126298
"Taiwan","Policy_NoDAC_CI_GFDL","livestock","2040",0.13349777379287
"Taiwan","Policy_NoDAC_CI_GFDL","livestock","2045",0.13538068502053
"Taiwan","Policy_NoDAC_CI_GFDL","livestock","2050",0.13708794253746
"Taiwan","Policy_NoDAC_CI_GFDL","livestock","2055",0.13862126050652
"Taiwan","Policy_NoDAC_CI_GFDL","livestock","2060",0.14041679938382
"Taiwan","Policy_NoDAC_CI_GFDL","livestock","2065",0.14187507493125
"Taiwan","Policy_NoDAC_CI_GFDL","livestock","2070",0.14303464890751
"Taiwan","Policy_NoDAC_CI_GFDL","livestock","2075",0.14400419695819
"Taiwan","Policy_NoDAC_CI_GFDL","livestock","2080",0.14512791861935
"Taiwan","Policy_NoDAC_CI_GFDL","livestock","2085",0.14608482409898
"Taiwan","Policy_NoDAC_CI_GFDL","livestock","2090",0.14683598937718
"Taiwan","Policy_NoDAC_CI_GFDL","livestock","2095",0.14736924044234
"Taiwan","Policy_NoDAC_CI_GFDL","livestock","2100",0.14773763351142
"Taiwan","Policy_NoDAC_CI_GFDL","municipal","1990",2.49
"Taiwan","Policy_NoDAC_CI_GFDL","municipal","2005",3.56
"Taiwan","Policy_NoDAC_CI_GFDL","municipal","2010",3.28
"Taiwan","Policy_NoDAC_CI_GFDL","municipal","2015",3.3323
"Taiwan","Policy_NoDAC_CI_GFDL","municipal","2020",3.42359
"Taiwan","Policy_NoDAC_CI_GFDL","municipal","2025",3.52129
"Taiwan","Policy_NoDAC_CI_GFDL","municipal","2030",3.54425
"Taiwan","Policy_NoDAC_CI_GFDL","municipal","2035",3.55297
"Taiwan","Policy_NoDAC_CI_GFDL","municipal","2040",3.54719
"Taiwan","Policy_NoDAC_CI_GFDL","municipal","2045",3.51926
"Taiwan","Policy_NoDAC_CI_GFDL","municipal","2050",3.46858
"Taiwan","Policy_NoDAC_CI_GFDL","municipal","2055",3.40174
"Taiwan","Policy_NoDAC_CI_GFDL","municipal","2060",3.33499
"Taiwan","Policy_NoDAC_CI_GFDL","municipal","2065",3.30831
"Taiwan","Policy_NoDAC_CI_GFDL","municipal","2070",3.27906
"Taiwan","Policy_NoDAC_CI_GFDL","municipal","2075",3.24305
"Taiwan","Policy_NoDAC_CI_GFDL","municipal","2080",3.19968
"Taiwan","Policy_NoDAC_CI_GFDL","municipal","2085",3.14656
"Taiwan","Policy_NoDAC_CI_GFDL","municipal","2090",3.08641
"Taiwan","Policy_NoDAC_CI_GFDL","municipal","2095",3.02062
"Taiwan","Policy_NoDAC_CI_GFDL","municipal","2100",2.95107
"Taiwan","Policy_NoDAC_CI_GFDL","primaryEnergy","1990",0.180870001389
"Taiwan","Policy_NoDAC_CI_GFDL","primaryEnergy","2005",0.325293243195
"Taiwan","Policy_NoDAC_CI_GFDL","primaryEnergy","2010",0.337018319749
"Taiwan","Policy_NoDAC_CI_GFDL","primaryEnergy","2015",0.323636449392
"Taiwan","Policy_NoDAC_CI_GFDL","primaryEnergy","2020",0.315469764626
"Taiwan","Policy_NoDAC_CI_GFDL","primaryEnergy","2025",0.316403340717
"Taiwan","Policy_NoDAC_CI_GFDL","primaryEnergy","2030",0.312244249219
"Taiwan","Policy_NoDAC_CI_GFDL","primaryEnergy","2035",0.29488909241
"Taiwan","Policy_NoDAC_CI_GFDL","primaryEnergy","2040",0.27748817053
"Taiwan","Policy_NoDAC_CI_GFDL","primaryEnergy","2045",0.25419235681
"Taiwan","Policy_NoDAC_CI_GFDL","primaryEnergy","2050",0.2235989888
"Taiwan","Policy_NoDAC_CI_GFDL","primaryEnergy","2055",0.18230956826
"Taiwan","Policy_NoDAC_CI_GFDL","primaryEnergy","2060",0.11691826165
"Taiwan","Policy_NoDAC_CI_GFDL","primaryEnergy","2065",0.11502055482
"Taiwan","Policy_NoDAC_CI_GFDL","primaryEnergy","2070",0.09742456972
"Taiwan","Policy_NoDAC_CI_GFDL","primaryEnergy","2075",0.10350545038
"Taiwan","Policy_NoDAC_CI_GFDL","primaryEnergy","2080",0.09490200362
"Taiwan","Policy_NoDAC_CI_GFDL","primaryEnergy","2085",0.08161024648
"Taiwan","Policy_NoDAC_CI_GFDL","primaryEnergy","2090",0.06900723082
"Taiwan","Policy_NoDAC_CI_GFDL","primaryEnergy","2095",0.06107404922
"Taiwan","Policy_NoDAC_CI_GFDL","primaryEnergy","2100",0.0536352777
"China","Policy_NoDAC_CI_HadGEM","agriculture","1990",199.57368008864
"China","Policy_NoDAC_CI_HadGEM","agriculture","2005",226.628704882986
"China","Policy_NoDAC_CI_HadGEM","agriculture","2010",262.174297943561
"China","Policy_NoDAC_CI_HadGEM","agriculture","2015",285.003760224123
"China","Policy_NoDAC_CI_HadGEM","agriculture","2020",285.494997167278
"China","Policy_NoDAC_CI_HadGEM","agriculture","2025",285.445527594417
"China","Policy_NoDAC_CI_HadGEM","agriculture","2030",286.581346352855
"China","Policy_NoDAC_CI_HadGEM","agriculture","2035",281.668190774567
"China","Policy_NoDAC_CI_HadGEM","agriculture","2040",281.454636935226
"China","Policy_NoDAC_CI_HadGEM","agriculture","2045",279.440911509057
"China","Policy_NoDAC_CI_HadGEM","agriculture","2050",273.433545944954
"China","Policy_NoDAC_CI_HadGEM","agriculture","2055",265.730151084405
"China","Policy_NoDAC_CI_HadGEM","agriculture","2060",255.669640598758
"China","Policy_NoDAC_CI_HadGEM","agriculture","2065",255.086728253493
"China","Policy_NoDAC_CI_HadGEM","agriculture","2070",252.751082251677
"China","Policy_NoDAC_CI_HadGEM","agriculture","2075",251.230414179893
"China","Policy_NoDAC_CI_HadGEM","agriculture","2080",250.876195687604
"China","Policy_NoDAC_CI_HadGEM","agriculture","2085",248.640504683297
"China","Policy_NoDAC_CI_HadGEM","agriculture","2090",246.090761775018
"China","Policy_NoDAC_CI_HadGEM","agriculture","2095",241.82918055926
"China","Policy_NoDAC_CI_HadGEM","agriculture","2100",236.988556943346
"China","Policy_NoDAC_CI_HadGEM","electricity","1990",16.9695969881387
"China","Policy_NoDAC_CI_HadGEM","electricity","2005",71.3675957536
"China","Policy_NoDAC_CI_HadGEM","electricity","2010",78.107700993088
"China","Policy_NoDAC_CI_HadGEM","electricity","2015",103.07266187777
"China","Policy_NoDAC_CI_HadGEM","electricity","2020",115.286377336838
"China","Policy_NoDAC_CI_HadGEM","electricity","2025",124.282565636487
"China","Policy_NoDAC_CI_HadGEM","electricity","2030",129.902772054943
"China","Policy_NoDAC_CI_HadGEM","electricity","2035",137.950106398643
"China","Policy_NoDAC_CI_HadGEM","electricity","2040",134.262667544683
"China","Policy_NoDAC_CI_HadGEM","electricity","2045",136.471722650102
"China","Policy_NoDAC_CI_HadGEM","electricity","2050",151.896885447708
"China","Policy_NoDAC_CI_HadGEM","electricity","2055",172.999882804053
"China","Policy_NoDAC_CI_HadGEM","electricity","2060",184.161607778265
"China","Policy_NoDAC_CI_HadGEM","electricity","2065",211.917647176826
"China","Policy_NoDAC_CI_HadGEM","electricity","2070",216.514593281113
"China","Policy_NoDAC_CI_HadGEM","electricity","2075",214.091819237942
"China","Policy_NoDAC_CI_HadGEM","electricity","2080",202.274037902655
"China","Policy_NoDAC_CI_HadGEM","electricity","2085",201.320913167897
"China","Policy_NoDAC_CI_HadGEM","electricity","2090",198.362329547461
"China","Policy_NoDAC_CI_HadGEM","electricity","2095",181.327604213652
"China","Policy_NoDAC_CI_HadGEM","electricity","2100",163.161981165445
"China","Policy_NoDAC_CI_HadGEM","industry","1990",33.3152
"China","Policy_NoDAC_CI_HadGEM","industry","2005",99.3557
"China","Policy_NoDAC_CI_HadGEM","industry","2010",122.826
"China","Policy_NoDAC_CI_HadGEM","industry","2015",113.753
"China","Policy_NoDAC_CI_HadGEM","industry","2020",124.329
"China","Policy_NoDAC_CI_HadGEM","industry","2025",135.124
"China","Policy_NoDAC_CI_HadGEM","industry","2030",141.968
"China","Policy_NoDAC_CI_HadGEM","industry","2035",132.931
"China","Policy_NoDAC_CI_HadGEM","industry","2040",132.164
"China","Policy_NoDAC_CI_HadGEM","industry","2045",130.365
"China","Policy_NoDAC_CI_HadGEM","industry","2050",126.34
"China","Policy_NoDAC_CI_HadGEM","industry","2055",124.727
"China","Policy_NoDAC_CI_HadGEM","industry","2060",124.448
"China","Policy_NoDAC_CI_HadGEM","industry","2065",121.56
"China","Policy_NoDAC_CI_HadGEM","industry","2070",117.203
"China","Policy_NoDAC_CI_HadGEM","industry","2075",113.277
"China","Policy_NoDAC_CI_HadGEM","industry","2080",109.496
"China","Policy_NoDAC_CI_HadGEM","industry","2085",105.607
"China","Policy_NoDAC_CI_HadGEM","industry","2090",101.96
"China","Policy_NoDAC_CI_HadGEM","industry","2095",98.1175
"China","Policy_NoDAC_CI_HadGEM","industry","2100",93.9999
"China","Policy_NoDAC_CI_HadGEM","livestock","1990",11.8233353742816
"China","Policy_NoDAC_CI_HadGEM","livestock","2005",29.938035312787
"China","Policy_NoDAC_CI_HadGEM","livestock","2010",33.977757500006
"China","Policy_NoDAC_CI_HadGEM","livestock","2015",35.533037294581
"China","Policy_NoDAC_CI_HadGEM","livestock","2020",40.048323403811
"China","Policy_NoDAC_CI_HadGEM","livestock","2025",44.562213201065
"China","Policy_NoDAC_CI_HadGEM","livestock","2030",47.562537023597
"China","Policy_NoDAC_CI_HadGEM","livestock","2035",49.472057693463
"China","Policy_NoDAC_CI_HadGEM","livestock","2040",50.453740862162
"China","Policy_NoDAC_CI_HadGEM","livestock","2045",50.791510576408
"China","Policy_NoDAC_CI_HadGEM","livestock","2050",50.477034693844
"China","Policy_NoDAC_CI_HadGEM","livestock","2055",49.587088051174
"China","Policy_NoDAC_CI_HadGEM","livestock","2060",48.45588446401
"China","Policy_NoDAC_CI_HadGEM","livestock","2065",47.192060347154
"China","Policy_NoDAC_CI_HadGEM","livestock","2070",45.811531967207
"China","Policy_NoDAC_CI_HadGEM","livestock","2075",44.329250499157
"China","Policy_NoDAC_CI_HadGEM","livestock","2080",42.795045154388
"China","Policy_NoDAC_CI_HadGEM","livestock","2085",41.23379772972
"China","Policy_NoDAC_CI_HadGEM","livestock","2090",39.699663157792
"China","Policy_NoDAC_CI_HadGEM","livestock","2095",38.302939432354
"China","Policy_NoDAC_CI_HadGEM","livestock","2100",37.034580555586
"China","Policy_NoDAC_CI_HadGEM","municipal","1990",35
"China","Policy_NoDAC_CI_HadGEM","municipal","2005",67.0816
"China","Policy_NoDAC_CI_HadGEM","municipal","2010",72.1349
"China","Policy_NoDAC_CI_HadGEM","municipal","2015",79.4
"China","Policy_NoDAC_CI_HadGEM","municipal","2020",86.0085
"China","Policy_NoDAC_CI_HadGEM","municipal","2025",93.4651
"China","Policy_NoDAC_CI_HadGEM","municipal","2030",98.1001
"China","Policy_NoDAC_CI_HadGEM","municipal","2035",100.253
"China","Policy_NoDAC_CI_HadGEM","municipal","2040",100.849
"China","Policy_NoDAC_CI_HadGEM","municipal","2045",100.006
"China","Policy_NoDAC_CI_HadGEM","municipal","2050",97.8921
"China","Policy_NoDAC_CI_HadGEM","municipal","2055",94.7007
"China","Policy_NoDAC_CI_HadGEM","municipal","2060",90.9726
"China","Policy_NoDAC_CI_HadGEM","municipal","2065",86.8461
"China","Policy_NoDAC_CI_HadGEM","municipal","2070",82.6591
"China","Policy_NoDAC_CI_HadGEM","municipal","2075",78.4247
"China","Policy_NoDAC_CI_HadGEM","municipal","2080",74.1599
"China","Policy_NoDAC_CI_HadGEM","municipal","2085",69.9425
"China","Policy_NoDAC_CI_HadGEM","municipal","2090",65.9106
"China","Policy_NoDAC_CI_HadGEM","municipal","2095",62.1452
"China","Policy_NoDAC_CI_HadGEM","municipal","2100",58.5617
"China","Policy_NoDAC_CI_HadGEM","primaryEnergy","1990",1.0206134421
"China","Policy_NoDAC_CI_HadGEM","primaryEnergy","2005",2.7649081615
"China","Policy_NoDAC_CI_HadGEM","primaryEnergy","2010",3.8201146008
"China","Policy_NoDAC_CI_HadGEM","primaryEnergy","2015",4.6423274562
"China","Policy_NoDAC_CI_HadGEM","primaryEnergy","2020",5.47215344246088
"China","Policy_NoDAC_CI_HadGEM","primaryEnergy","2025",6.06030936922564
"China","Policy_NoDAC_CI_HadGEM","primaryEnergy","2030",6.46233964836764
"China","Policy_NoDAC_CI_HadGEM","primaryEnergy","2035",6.84194990936241
"China","Policy_NoDAC_CI_HadGEM","primaryEnergy","2040",7.44460067819947
"China","Policy_NoDAC_CI_HadGEM","primaryEnergy","2045",8.20874441107
"China","Policy_NoDAC_CI_HadGEM","primaryEnergy","2050",8.94612242282545
"China","Policy_NoDAC_CI_HadGEM","primaryEnergy","2055",9.86664688152617
"China","Policy_NoDAC_CI_HadGEM","primaryEnergy","2060",11.713792389143
"China","Policy_NoDAC_CI_HadGEM","primaryEnergy","2065",12.37189237405
"China","Policy_NoDAC_CI_HadGEM","primaryEnergy","2070",12.966216686967
"China","Policy_NoDAC_CI_HadGEM","primaryEnergy","2075",13.755028855573
"China","Policy_NoDAC_CI_HadGEM","primaryEnergy","2080",14.142449813817
"China","Policy_NoDAC_CI_HadGEM","primaryEnergy","2085",14.60770636803
"China","Policy_NoDAC_CI_HadGEM","primaryEnergy","2090",14.968990721678
"China","Policy_NoDAC_CI_HadGEM","primaryEnergy","2095",15.245064248447
"China","Policy_NoDAC_CI_HadGEM","primaryEnergy","2100",15.75139347053
"Global","Policy_NoDAC_CI_HadGEM","agriculture","1990",1384.82869941134
"Global","Policy_NoDAC_CI_HadGEM","agriculture","2005",1726.30012718314
"Global","Policy_NoDAC_CI_HadGEM","agriculture","2010",1916.98628732279
"Global","Policy_NoDAC_CI_HadGEM","agriculture","2015",2091.51564133313
"Global","Policy_NoDAC_CI_HadGEM","agriculture","2020",2179.73280013489
"Global","Policy_NoDAC_CI_HadGEM","agriculture","2025",2314.68938612953
"Global","Policy_NoDAC_CI_HadGEM","agriculture","2030",2437.74324743831
"Global","Policy_NoDAC_CI_HadGEM","agriculture","2035",2577.43078855096
"Global","Policy_NoDAC_CI_HadGEM","agriculture","2040",2715.64632805603
"Global","Policy_NoDAC_CI_HadGEM","agriculture","2045",2842.84305005593
"Global","Policy_NoDAC_CI_HadGEM","agriculture","2050",2971.50871001735
"Global","Policy_NoDAC_CI_HadGEM","agriculture","2055",3002.19447126294
"Global","Policy_NoDAC_CI_HadGEM","agriculture","2060",3014.74837954095
"Global","Policy_NoDAC_CI_HadGEM","agriculture","2065",3044.0815099483
"Global","Policy_NoDAC_CI_HadGEM","agriculture","2070",3058.0338119487
"Global","Policy_NoDAC_CI_HadGEM","agriculture","2075",3066.99616920811
"Global","Policy_NoDAC_CI_HadGEM","agriculture","2080",3072.63114515413
"Global","Policy_NoDAC_CI_HadGEM","agriculture","2085",3050.48511795045
"Global","Policy_NoDAC_CI_HadGEM","agriculture","2090",3018.14714442917
"Global","Policy_NoDAC_CI_HadGEM","agriculture","2095",2971.08759164452
"Global","Policy_NoDAC_CI_HadGEM","agriculture","2100",2889.3861775126
"Global","Policy_NoDAC_CI_HadGEM","electricity","1990",399.872905082315
"Global","Policy_NoDAC_CI_HadGEM","electricity","2005",540.180246505268
"Global","Policy_NoDAC_CI_HadGEM","electricity","2010",559.96442265302
"Global","Policy_NoDAC_CI_HadGEM","electricity","2015",568.259987164057
"Global","Policy_NoDAC_CI_HadGEM","electricity","2020",500.165253123413
"Global","Policy_NoDAC_CI_HadGEM","electricity","2025",498.183395249503
"Global","Policy_NoDAC_CI_HadGEM","electricity","2030",487.386664967643
"Global","Policy_NoDAC_CI_HadGEM","electricity","2035",489.454938562434
"Global","Policy_NoDAC_CI_HadGEM","electricity","2040",487.810396594878
"Global","Policy_NoDAC_CI_HadGEM","electricity","2045",497.391842047983
"Global","Policy_NoDAC_CI_HadGEM","electricity","2050",530.888220009716
"Global","Policy_NoDAC_CI_HadGEM","electricity","2055",563.446790742005
"Global","Policy_NoDAC_CI_HadGEM","electricity","2060",576.703423542065
"Global","Policy_NoDAC_CI_HadGEM","electricity","2065",613.666951895603
"Global","Policy_NoDAC_CI_HadGEM","electricity","2070",624.127215283872
"Global","Policy_NoDAC_CI_HadGEM","electricity","2075",625.227070309347
"Global","Policy_NoDAC_CI_HadGEM","electricity","2080",612.862731704942
"Global","Policy_NoDAC_CI_HadGEM","electricity","2085",610.622392336256
"Global","Policy_NoDAC_CI_HadGEM","electricity","2090",602.607516696058
"Global","Policy_NoDAC_CI_HadGEM","electricity","2095",570.682547646381
"Global","Policy_NoDAC_CI_HadGEM","electricity","2100",542.071462454208
"Global","Policy_NoDAC_CI_HadGEM","industry","1990",208.099204
"Global","Policy_NoDAC_CI_HadGEM","industry","2005",291.351575
"Global","Policy_NoDAC_CI_HadGEM","industry","2010",323.270833
"Global","Policy_NoDAC_CI_HadGEM","industry","2015",326.277757
"Global","Policy_NoDAC_CI_HadGEM","industry","2020",338.773459
"Global","Policy_NoDAC_CI_HadGEM","industry","2025",374.659391
"Global","Policy_NoDAC_CI_HadGEM","industry","2030",406.956274
"Global","Policy_NoDAC_CI_HadGEM","industry","2035",415.489194
"Global","Policy_NoDAC_CI_HadGEM","industry","2040",434.295833
"Global","Policy_NoDAC_CI_HadGEM","industry","2045",452.186786
"Global","Policy_NoDAC_CI_HadGEM","industry","2050",467.215585
"Global","Policy_NoDAC_CI_HadGEM","industry","2055",484.048288
"Global","Policy_NoDAC_CI_HadGEM","industry","2060",501.923888
"Global","Policy_NoDAC_CI_HadGEM","industry","2065",516.20144
"Global","Policy_NoDAC_CI_HadGEM","industry","2070",525.953919
"Global","Policy_NoDAC_CI_HadGEM","industry","2075",535.84246
"Global","Policy_NoDAC_CI_HadGEM","industry","2080",543.794211
