region,scenario,sector,subsector,technology,year,cost
Taiwan,Reference_CI_IPSL,electricity,coal,coal (IGCC),2050,10.699
Taiwan,Reference_CI_IPSL,electricity,coal,coal (conv pul CCS),2050,14.4925
Taiwan,Reference_CI_IPSL,electricity,coal,coal (conv pul),2050,10.3377
Taiwan,Reference_CI_IPSL,electricity,gas,gas (CC CCS),2050,8.31326
Taiwan,Reference_CI_IPSL,electricity,gas,gas (CC),2050,6.09901
Taiwan,Reference_CI_IPSL,electricity,gas,gas (steam/CT),2050,8.81349
Taiwan,Reference_CI_IPSL,electricity,geothermal,geothermal,2050,18.3404
Taiwan,Reference_CI_IPSL,electricity,nuclear,Gen_III,2050,9.16185
Taiwan,Reference_CI_IPSL,electricity,nuclear,Gen_II_LWR,2050,10.0406
Taiwan,Reference_CI_IPSL,electricity,refined liquids,refined liquids (CC CCS),2050,17.0594
Taiwan,Reference_CI_IPSL,electricity,refined liquids,refined liquids (CC),2050,13.748
Taiwan,Reference_CI_IPSL,electricity,refined liquids,refined liquids (steam/CT),2050,20.4647
Taiwan,Reference_CI_IPSL,electricity,solar,CSP,2050,6.76348
Taiwan,Reference_CI_IPSL,electricity,solar,CSP_storage,2050,6.78716
Taiwan,Reference_CI_IPSL,electricity,solar,PV,2050,6.19536
Taiwan,Reference_CI_IPSL,electricity,solar,PV_storage,2050,16.7147
Taiwan,Reference_CI_IPSL,electricity,wind,wind,2050,6.80758
Taiwan,Reference_CI_IPSL,electricity,wind,wind_offshore,2050,7.27665
Taiwan,Reference_CI_IPSL,electricity,wind,wind_storage,2050,13.2382
China,Reference_CI_IPSL,elect_td_bld,rooftop_pv,rooftop_pv,2055,12.4212
China,Reference_CI_IPSL,electricity,biomass,biomass (IGCC CCS),2055,16.2876
China,Reference_CI_IPSL,electricity,biomass,biomass (IGCC),2055,17.0435
China,Reference_CI_IPSL,electricity,biomass,biomass (conv CCS),2055,16.1326
China,Reference_CI_IPSL,electricity,biomass,biomass (conv),2055,16.461
China,Reference_CI_IPSL,electricity,coal,coal (IGCC CCS),2055,11.1806
China,Reference_CI_IPSL,electricity,coal,coal (IGCC),2055,11.4812
China,Reference_CI_IPSL,electricity,coal,coal (conv pul CCS),2055,11.3383
China,Reference_CI_IPSL,electricity,coal,coal (conv pul),2055,11.2059
China,Reference_CI_IPSL,electricity,gas,gas (CC CCS),2055,7.99489
China,Reference_CI_IPSL,electricity,gas,gas (CC),2055,7.22298
China,Reference_CI_IPSL,electricity,gas,gas (steam/CT),2055,10.462
China,Reference_CI_IPSL,electricity,geothermal,geothermal,2055,18.3101
China,Reference_CI_IPSL,electricity,nuclear,Gen_III,2055,9.15877
China,Reference_CI_IPSL,electricity,nuclear,Gen_II_LWR,2055,10.1337
China,Reference_CI_IPSL,electricity,refined liquids,refined liquids (CC CCS),2055,15.369
China,Reference_CI_IPSL,electricity,refined liquids,refined liquids (CC),2055,14.1774
China,Reference_CI_IPSL,electricity,refined liquids,refined liquids (steam/CT),2055,21.0527
China,Reference_CI_IPSL,electricity,solar,CSP,2055,12.7728
China,Reference_CI_IPSL,electricity,solar,CSP_storage,2055,8.50227
China,Reference_CI_IPSL,electricity,solar,PV,2055,6.83779
China,Reference_CI_IPSL,electricity,solar,PV_storage,2055,13.1813
China,Reference_CI_IPSL,electricity,wind,wind,2055,5.81176
China,Reference_CI_IPSL,electricity,wind,wind_offshore,2055,8.20301
China,Reference_CI_IPSL,electricity,wind,wind_storage,2055,10.9903
Taiwan,Reference_CI_IPSL,elect_td_bld,rooftop_pv,rooftop_pv,2055,12.7462
Taiwan,Reference_CI_IPSL,electricity,biomass,biomass (IGCC CCS),2055,20.5489
Taiwan,Reference_CI_IPSL,electricity,biomass,biomass (IGCC),2055,17.5752
Taiwan,Reference_CI_IPSL,electricity,biomass,biomass (conv CCS),2055,21.9865
Taiwan,Reference_CI_IPSL,electricity,biomass,biomass (conv),2055,17.3708
Taiwan,Reference_CI_IPSL,electricity,coal,coal (IGCC CCS),2055,14.6578
Taiwan,Reference_CI_IPSL,electricity,coal,coal (IGCC),2055,11.368
Taiwan,Reference_CI_IPSL,electricity,coal,coal (conv pul CCS),2055,15.3495
Taiwan,Reference_CI_IPSL,electricity,coal,coal (conv pul),2055,11.0893
Taiwan,Reference_CI_IPSL,electricity,gas,gas (CC CCS),2055,8.60864
Taiwan,Reference_CI_IPSL,electricity,gas,gas (CC),2055,6.40447
Taiwan,Reference_CI_IPSL,electricity,gas,gas (steam/CT),2055,9.24229
Taiwan,Reference_CI_IPSL,electricity,geothermal,geothermal,2055,18.9223
Taiwan,Reference_CI_IPSL,electricity,nuclear,Gen_III,2055,9.12493
Taiwan,Reference_CI_IPSL,electricity,nuclear,Gen_II_LWR,2055,10.0998
Taiwan,Reference_CI_IPSL,electricity,refined liquids,refined liquids (CC CCS),2055,17.2957
Taiwan,Reference_CI_IPSL,electricity,refined liquids,refined liquids (CC),2055,14.0509
Taiwan,Reference_CI_IPSL,electricity,refined liquids,refined liquids (steam/CT),2055,20.8874
Taiwan,Reference_CI_IPSL,electricity,solar,CSP,2055,6.62245
Taiwan,Reference_CI_IPSL,electricity,solar,CSP_storage,2055,6.56581
Taiwan,Reference_CI_IPSL,electricity,solar,PV,2055,6.4384
Taiwan,Reference_CI_IPSL,electricity,solar,PV_storage,2055,15.8131
Taiwan,Reference_CI_IPSL,electricity,wind,wind,2055,6.87477
Taiwan,Reference_CI_IPSL,electricity,wind,wind_offshore,2055,7.04417
Taiwan,Reference_CI_IPSL,electricity,wind,wind_storage,2055,12.8672
China,Reference_CI_IPSL,elect_td_bld,rooftop_pv,rooftop_pv,2060,12.3838
China,Reference_CI_IPSL,electricity,biomass,biomass (IGCC CCS),2060,15.7942
China,Reference_CI_IPSL,electricity,biomass,biomass (IGCC),2060,17.4239
China,Reference_CI_IPSL,electricity,biomass,biomass (conv CCS),2060,15.6473
China,Reference_CI_IPSL,electricity,biomass,biomass (conv),2060,17.0432
China,Reference_CI_IPSL,electricity,coal,coal (IGCC CCS),2060,11.0494
China,Reference_CI_IPSL,electricity,coal,coal (IGCC),2060,12.152
China,Reference_CI_IPSL,electricity,coal,coal (conv pul CCS),2060,11.2659
China,Reference_CI_IPSL,electricity,coal,coal (conv pul),2060,11.9545
China,Reference_CI_IPSL,electricity,gas,gas (CC CCS),2060,7.80876
China,Reference_CI_IPSL,electricity,gas,gas (CC),2060,7.38742
China,Reference_CI_IPSL,electricity,gas,gas (steam/CT),2060,10.7004
China,Reference_CI_IPSL,electricity,geothermal,geothermal,2060,18.5425
China,Reference_CI_IPSL,electricity,nuclear,Gen_III,2060,9.11051
China,Reference_CI_IPSL,electricity,nuclear,Gen_II_LWR,2060,10.1815
China,Reference_CI_IPSL,electricity,refined liquids,refined liquids (CC CCS),2060,15.1174
China,Reference_CI_IPSL,electricity,refined liquids,refined liquids (CC),2060,14.4679
China,Reference_CI_IPSL,electricity,refined liquids,refined liquids (steam/CT),2060,21.4325
China,Reference_CI_IPSL,electricity,solar,CSP,2060,12.7263
China,Reference_CI_IPSL,electricity,solar,CSP_storage,2060,8.31344
China,Reference_CI_IPSL,electricity,solar,PV,2060,6.93643
China,Reference_CI_IPSL,electricity,solar,PV_storage,2060,12.616
China,Reference_CI_IPSL,electricity,wind,wind,2060,5.86925
China,Reference_CI_IPSL,electricity,wind,wind_offshore,2060,8.22133
China,Reference_CI_IPSL,electricity,wind,wind_storage,2060,10.6783
Taiwan,Reference_CI_IPSL,elect_td_bld,rooftop_pv,rooftop_pv,2060,12.9823
Taiwan,Reference_CI_IPSL,electricity,biomass,biomass (IGCC CCS),2060,20.6703
Taiwan,Reference_CI_IPSL,electricity,biomass,biomass (IGCC),2060,17.9732
Taiwan,Reference_CI_IPSL,electricity,biomass,biomass (conv CCS),2060,22.2925
Taiwan,Reference_CI_IPSL,electricity,biomass,biomass (conv),2060,17.9868
Taiwan,Reference_CI_IPSL,electricity,coal,coal (IGCC CCS),2060,15.0781
Taiwan,Reference_CI_IPSL,electricity,coal,coal (IGCC),2060,12.0039
Taiwan,Reference_CI_IPSL,electricity,coal,coal (conv pul CCS),2060,15.903
Taiwan,Reference_CI_IPSL,electricity,coal,coal (conv pul),2060,11.8021
Taiwan,Reference_CI_IPSL,electricity,gas,gas (CC CCS),2060,8.79608
Taiwan,Reference_CI_IPSL,electricity,gas,gas (CC),2060,6.68658
Taiwan,Reference_CI_IPSL,electricity,gas,gas (steam/CT),2060,9.65748
Taiwan,Reference_CI_IPSL,electricity,geothermal,geothermal,2060,20.0055
Taiwan,Reference_CI_IPSL,electricity,nuclear,Gen_III,2060,9.07827
Taiwan,Reference_CI_IPSL,electricity,nuclear,Gen_II_LWR,2060,10.1493
Taiwan,Reference_CI_IPSL,electricity,refined liquids,refined liquids (CC CCS),2060,17.4505
Taiwan,Reference_CI_IPSL,electricity,refined liquids,refined liquids (CC),2060,14.4013
Taiwan,Reference_CI_IPSL,electricity,refined liquids,refined liquids (steam/CT),2060,21.3557
Taiwan,Reference_CI_IPSL,electricity,solar,CSP,2060,6.52306
Taiwan,Reference_CI_IPSL,electricity,solar,CSP_storage,2060,6.42034
Taiwan,Reference_CI_IPSL,electricity,solar,PV,2060,6.74333
Taiwan,Reference_CI_IPSL,electricity,solar,PV_storage,2060,15.1349
Taiwan,Reference_CI_IPSL,electricity,wind,wind,2060,7.05689
Taiwan,Reference_CI_IPSL,electricity,wind,wind_offshore,2060,6.93527
Taiwan,Reference_CI_IPSL,electricity,wind,wind_storage,2060,12.7159
China,Reference_CI_IPSL,elect_td_bld,rooftop_pv,rooftop_pv,2065,12.261
China,Reference_CI_IPSL,electricity,biomass,biomass (IGCC CCS),2065,15.3121
China,Reference_CI_IPSL,electricity,biomass,biomass (IGCC),2065,17.7612
China,Reference_CI_IPSL,electricity,biomass,biomass (conv CCS),2065,15.1698
China,Reference_CI_IPSL,electricity,biomass,biomass (conv),2065,17.5672
China,Reference_CI_IPSL,electricity,coal,coal (IGCC CCS),2065,10.9261
China,Reference_CI_IPSL,electricity,coal,coal (IGCC),2065,12.7635
China,Reference_CI_IPSL,electricity,coal,coal (conv pul CCS),2065,11.181
China,Reference_CI_IPSL,electricity,coal,coal (conv pul),2065,12.637
China,Reference_CI_IPSL,electricity,gas,gas (CC CCS),2065,7.65981
China,Reference_CI_IPSL,electricity,gas,gas (CC),2065,7.56703
China,Reference_CI_IPSL,electricity,gas,gas (steam/CT),2065,10.9494
China,Reference_CI_IPSL,electricity,geothermal,geothermal,2065,18.6769
China,Reference_CI_IPSL,electricity,nuclear,Gen_III,2065,9.06721
China,Reference_CI_IPSL,electricity,nuclear,Gen_II_LWR,2065,10.2252
China,Reference_CI_IPSL,electricity,refined liquids,refined liquids (CC CCS),2065,14.9515
China,Reference_CI_IPSL,electricity,refined liquids,refined liquids (CC),2065,14.7938
China,Reference_CI_IPSL,electricity,refined liquids,refined liquids (steam/CT),2065,21.8769
China,Reference_CI_IPSL,electricity,solar,CSP,2065,12.6218
China,Reference_CI_IPSL,electricity,solar,CSP_storage,2065,8.17442
China,Reference_CI_IPSL,electricity,solar,PV,2065,6.90721
China,Reference_CI_IPSL,electricity,solar,PV_storage,2065,12.2172
China,Reference_CI_IPSL,electricity,wind,wind,2065,5.93182
China,Reference_CI_IPSL,electricity,wind,wind_offshore,2065,8.24833
China,Reference_CI_IPSL,electricity,wind,wind_storage,2065,10.4169
Taiwan,Reference_CI_IPSL,elect_td_bld,rooftop_pv,rooftop_pv,2065,13.4291
Taiwan,Reference_CI_IPSL,electricity,biomass,biomass (IGCC CCS),2065,20.6407
Taiwan,Reference_CI_IPSL,electricity,biomass,biomass (IGCC),2065,18.329
Taiwan,Reference_CI_IPSL,electricity,biomass,biomass (conv CCS),2065,22.3854
Taiwan,Reference_CI_IPSL,electricity,biomass,biomass (conv),2065,18.5419
Taiwan,Reference_CI_IPSL,electricity,coal,coal (IGCC CCS),2065,15.3563
Taiwan,Reference_CI_IPSL,electricity,coal,coal (IGCC),2065,12.5889
Taiwan,Reference_CI_IPSL,electricity,coal,coal (conv pul CCS),2065,16.2587
Taiwan,Reference_CI_IPSL,electricity,coal,coal (conv pul),2065,12.4561
Taiwan,Reference_CI_IPSL,electricity,gas,gas (CC CCS),2065,8.94094
Taiwan,Reference_CI_IPSL,electricity,gas,gas (CC),2065,6.97048
Taiwan,Reference_CI_IPSL,electricity,gas,gas (steam/CT),2065,10.0623
Taiwan,Reference_CI_IPSL,electricity,geothermal,geothermal,2065,23.5303
Taiwan,Reference_CI_IPSL,electricity,nuclear,Gen_III,2065,9.03431
Taiwan,Reference_CI_IPSL,electricity,nuclear,Gen_II_LWR,2065,10.1923
Taiwan,Reference_CI_IPSL,electricity,refined liquids,refined liquids (CC CCS),2065,17.5851
Taiwan,Reference_CI_IPSL,electricity,refined liquids,refined liquids (CC),2065,14.772
Taiwan,Reference_CI_IPSL,electricity,refined liquids,refined liquids (steam/CT),2065,21.8681
Taiwan,Reference_CI_IPSL,electricity,solar,CSP,2065,6.4729
Taiwan,Reference_CI_IPSL,electricity,solar,CSP_storage,2065,6.31282
Taiwan,Reference_CI_IPSL,electricity,solar,PV,2065,7.25132
Taiwan,Reference_CI_IPSL,electricity,solar,PV_storage,2065,14.6564
Taiwan,Reference_CI_IPSL,electricity,wind,wind,2065,7.53585
Taiwan,Reference_CI_IPSL,electricity,wind,wind_offshore,2065,7.02878
Taiwan,Reference_CI_IPSL,electricity,wind,wind_storage,2065,12.8724
China,Reference_CI_IPSL,elect_td_bld,rooftop_pv,rooftop_pv,2070,12.174
China,Reference_CI_IPSL,electricity,biomass,biomass (IGCC CCS),2070,14.9308
China,Reference_CI_IPSL,electricity,biomass,biomass (IGCC),2070,18.1456
China,Reference_CI_IPSL,electricity,biomass,biomass (conv CCS),2070,14.8196
China,Reference_CI_IPSL,electricity,biomass,biomass (conv),2070,18.137
China,Reference_CI_IPSL,electricity,coal,coal (IGCC CCS),2070,10.8606
China,Reference_CI_IPSL,electricity,coal,coal (IGCC),2070,13.3977
China,Reference_CI_IPSL,electricity,coal,coal (conv pul CCS),2070,11.152
China,Reference_CI_IPSL,electricity,coal,coal (conv pul),2070,13.3293
China,Reference_CI_IPSL,electricity,gas,gas (CC CCS),2070,7.54855
China,Reference_CI_IPSL,electricity,gas,gas (CC),2070,7.76712
China,Reference_CI_IPSL,electricity,gas,gas (steam/CT),2070,11.2113
China,Reference_CI_IPSL,electricity,geothermal,geothermal,2070,18.6536
China,Reference_CI_IPSL,electricity,nuclear,Gen_III,2070,9.03226
China,Reference_CI_IPSL,electricity,nuclear,Gen_II_LWR,2070,10.2726
China,Reference_CI_IPSL,electricity,refined liquids,refined liquids (CC CCS),2070,14.8819
China,Reference_CI_IPSL,electricity,refined liquids,refined liquids (CC),2070,15.1678
China,Reference_CI_IPSL,electricity,refined liquids,refined liquids (steam/CT),2070,22.3435
China,Reference_CI_IPSL,electricity,solar,CSP,2070,12.5015
China,Reference_CI_IPSL,electricity,solar,CSP_storage,2070,8.07624
China,Reference_CI_IPSL,electricity,solar,PV,2070,6.82956
China,Reference_CI_IPSL,electricity,solar,PV_storage,2070,11.9121
China,Reference_CI_IPSL,electricity,wind,wind,2070,5.97098
China,Reference_CI_IPSL,electricity,wind,wind_offshore,2070,8.24971
China,Reference_CI_IPSL,electricity,wind,wind_storage,2070,10.223
Taiwan,Reference_CI_IPSL,elect_td_bld,rooftop_pv,rooftop_pv,2070,13.7309
Taiwan,Reference_CI_IPSL,electricity,biomass,biomass (IGCC CCS),2070,20.0169
Taiwan,Reference_CI_IPSL,electricity,biomass,biomass (IGCC),2070,18.7022
Taiwan,Reference_CI_IPSL,electricity,biomass,biomass (conv CCS),2070,21.6975
Taiwan,Reference_CI_IPSL,electricity,biomass,biomass (conv),2070,19.1076
Taiwan,Reference_CI_IPSL,electricity,coal,coal (IGCC CCS),2070,15.0553
Taiwan,Reference_CI_IPSL,electricity,coal,coal (IGCC),2070,13.2055
Taiwan,Reference_CI_IPSL,electricity,coal,coal (conv pul CCS),2070,15.9672
Taiwan,Reference_CI_IPSL,electricity,coal,coal (conv pul),2070,13.1298
Taiwan,Reference_CI_IPSL,electricity,gas,gas (CC CCS),2070,8.84288
Taiwan,Reference_CI_IPSL,electricity,gas,gas (CC),2070,7.2672
Taiwan,Reference_CI_IPSL,electricity,gas,gas (steam/CT),2070,10.4695
Taiwan,Reference_CI_IPSL,electricity,geothermal,geothermal,2070,23.1416
Taiwan,Reference_CI_IPSL,electricity,nuclear,Gen_III,2070,8.99901
Taiwan,Reference_CI_IPSL,electricity,nuclear,Gen_II_LWR,2070,10.2393
Taiwan,Reference_CI_IPSL,electricity,refined liquids,refined liquids (CC CCS),2070,17.4329
Taiwan,Reference_CI_IPSL,electricity,refined liquids,refined liquids (CC),2070,15.1896
Taiwan,Reference_CI_IPSL,electricity,refined liquids,refined liquids (steam/CT),2070,22.4
Taiwan,Reference_CI_IPSL,electricity,solar,CSP,2070,6.44688
Taiwan,Reference_CI_IPSL,electricity,solar,CSP_storage,2070,6.23693
Taiwan,Reference_CI_IPSL,electricity,solar,PV,2070,7.58286
Taiwan,Reference_CI_IPSL,electricity,solar,PV_storage,2070,14.2904
Taiwan,Reference_CI_IPSL,electricity,wind,wind,2070,7.86039
Taiwan,Reference_CI_IPSL,electricity,wind,wind_offshore,2070,7.12042
Taiwan,Reference_CI_IPSL,electricity,wind,wind_storage,2070,12.9437
China,Reference_CI_IPSL,elect_td_bld,rooftop_pv,rooftop_pv,2075,12.06
China,Reference_CI_IPSL,electricity,biomass,biomass (IGCC CCS),2075,14.5664
China,Reference_CI_IPSL,electricity,biomass,biomass (IGCC),2075,18.5636
China,Reference_CI_IPSL,electricity,biomass,biomass (conv CCS),2075,14.485
China,Reference_CI_IPSL,electricity,biomass,biomass (conv),2075,18.7354
China,Reference_CI_IPSL,electricity,coal,coal (IGCC CCS),2075,10.7204
China,Reference_CI_IPSL,electricity,coal,coal (IGCC),2075,13.9864
China,Reference_CI_IPSL,electricity,coal,coal (conv pul CCS),2075,11.0245
China,Reference_CI_IPSL,electricity,coal,coal (conv pul),2075,13.9612
China,Reference_CI_IPSL,electricity,gas,gas (CC CCS),2075,7.39213
China,Reference_CI_IPSL,electricity,gas,gas (CC),2075,7.92903
China,Reference_CI_IPSL,electricity,gas,gas (steam/CT),2075,11.4464
China,Reference_CI_IPSL,electricity,geothermal,geothermal,2075,18.5788
China,Reference_CI_IPSL,electricity,nuclear,Gen_III,2075,9.00542
China,Reference_CI_IPSL,electricity,nuclear,Gen_II_LWR,2075,10.3236
China,Reference_CI_IPSL,electricity,refined liquids,refined liquids (CC CCS),2075,14.7998
China,Reference_CI_IPSL,electricity,refined liquids,refined liquids (CC),2075,15.5341
China,Reference_CI_IPSL,electricity,refined liquids,refined liquids (steam/CT),2075,22.8382
China,Reference_CI_IPSL,electricity,solar,CSP,2075,12.3879
China,Reference_CI_IPSL,electricity,solar,CSP_storage,2075,8.01079
China,Reference_CI_IPSL,electricity,solar,PV,2075,6.74297
China,Reference_CI_IPSL,electricity,solar,PV_storage,2075,11.6968
China,Reference_CI_IPSL,electricity,wind,wind,2075,5.96276
China,Reference_CI_IPSL,electricity,wind,wind_offshore,2075,8.18073
China,Reference_CI_IPSL,electricity,wind,wind_storage,2075,10.0408
Taiwan,Reference_CI_IPSL,elect_td_bld,rooftop_pv,rooftop_pv,2075,13.9716
Taiwan,Reference_CI_IPSL,electricity,biomass,biomass (IGCC CCS),2075,19.5914
Taiwan,Reference_CI_IPSL,electricity,biomass,biomass (IGCC),2075,19.1096
Taiwan,Reference_CI_IPSL,electricity,biomass,biomass (conv CCS),2075,21.2858
Taiwan,Reference_CI_IPSL,electricity,biomass,biomass (conv),2075,19.7028
Taiwan,Reference_CI_IPSL,electricity,coal,coal (IGCC CCS),2075,14.8851
Taiwan,Reference_CI_IPSL,electricity,coal,coal (IGCC),2075,13.7973
Taiwan,Reference_CI_IPSL,electricity,coal,coal (conv pul CCS),2075,15.7969
Taiwan,Reference_CI_IPSL,electricity,coal,coal (conv pul),2075,13.7652
Taiwan,Reference_CI_IPSL,electricity,gas,gas (CC CCS),2075,8.77352
Taiwan,Reference_CI_IPSL,electricity,gas,gas (CC),2075,7.52764
Taiwan,Reference_CI_IPSL,electricity,gas,gas (steam/CT),2075,10.8494
Taiwan,Reference_CI_IPSL,electricity,geothermal,geothermal,2075,23.328
Taiwan,Reference_CI_IPSL,electricity,nuclear,Gen_III,2075,8.97184
Taiwan,Reference_CI_IPSL,electricity,nuclear,Gen_II_LWR,2075,10.29
Taiwan,Reference_CI_IPSL,electricity,refined liquids,refined liquids (CC CCS),2075,17.3675
Taiwan,Reference_CI_IPSL,electricity,refined liquids,refined liquids (CC),2075,15.5924
Taiwan,Reference_CI_IPSL,electricity,refined liquids,refined liquids (steam/CT),2075,22.9492
Taiwan,Reference_CI_IPSL,electricity,solar,CSP,2075,6.43122
Taiwan,Reference_CI_IPSL,electricity,solar,CSP_storage,2075,6.18633
Taiwan,Reference_CI_IPSL,electricity,solar,PV,2075,7.8947
Taiwan,Reference_CI_IPSL,electricity,solar,PV_storage,2075,14.0321
Taiwan,Reference_CI_IPSL,electricity,wind,wind,2075,8.11036
Taiwan,Reference_CI_IPSL,electricity,wind,wind_offshore,2075,7.21734
Taiwan,Reference_CI_IPSL,electricity,wind,wind_storage,2075,12.9459
China,Reference_CI_IPSL,elect_td_bld,rooftop_pv,rooftop_pv,2080,12.0529
China,Reference_CI_IPSL,electricity,biomass,biomass (IGCC CCS),2080,14.4049
China,Reference_CI_IPSL,electricity,biomass,biomass (IGCC),2080,18.9961
China,Reference_CI_IPSL,electricity,biomass,biomass (conv CCS),2080,14.3511
China,Reference_CI_IPSL,electricity,biomass,biomass (conv),2080,19.3194
China,Reference_CI_IPSL,electricity,coal,coal (IGCC CCS),2080,10.6313
China,Reference_CI_IPSL,electricity,coal,coal (IGCC),2080,14.4458
China,Reference_CI_IPSL,electricity,coal,coal (conv pul CCS),2080,10.9474
China,Reference_CI_IPSL,electricity,coal,coal (conv pul),2080,14.4722
China,Reference_CI_IPSL,electricity,gas,gas (CC CCS),2080,7.29533
China,Reference_CI_IPSL,electricity,gas,gas (CC),2080,8.07507
China,Reference_CI_IPSL,electricity,gas,gas (steam/CT),2080,11.6342
China,Reference_CI_IPSL,electricity,geothermal,geothermal,2080,18.2399
China,Reference_CI_IPSL,electricity,nuclear,Gen_III,2080,8.97813
China,Reference_CI_IPSL,electricity,nuclear,Gen_II_LWR,2080,10.3741
China,Reference_CI_IPSL,electricity,refined liquids,refined liquids (CC CCS),2080,14.6787
China,Reference_CI_IPSL,electricity,refined liquids,refined liquids (CC),2080,15.775
China,Reference_CI_IPSL,electricity,refined liquids,refined liquids (steam/CT),2080,23.1733
